,budget,popularity,revenue,runtime,market_share_genres,promedio_revenue_month,promedio_revenue_cast,promedio_revenue_crew,promedio_revenue_production_companies
2724,37509015.62853907,16.859,136181982.5617033,88.0,0.1877643289438287,92037411.31436121,40703990.34559511,349478541.8788041,99927792.00682068
2725,31257513.02378256,11.069,207355155.2975293,105.0,0.1877643289438287,118736550.8626721,142519523.0852568,159930329.85497755,170820555.77923113
2726,46886269.53567384,13.937,30516731.84537803,87.0,0.1877643289438287,118736550.8626721,71794819.51356968,30516731.84537803,103363350.47429048
2727,31257513.02378256,18.375,79288024.77584235,105.0,0.1877643289438287,118736550.8626721,48835174.067794554,54002888.651545696,79288024.77584235
2728,55013222.921857305,10.953,59058301.44278324,95.0,0.1877643289438287,118736550.8626721,40489383.718785815,38678203.00763792,85998731.03979109
2729,23443134.76783692,13.415,53137772.14043035,86.0,0.1877643289438287,106972830.34683679,53137772.14043035,90576540.80607994,125010414.47948132
2730,117215673.8391846,31.767,305926380.5886768,106.0,0.1877643289438287,106972830.34683679,210167448.2596654,249713731.16937563,173882999.32423982
2731,29694637.37259344,22.245,61370243.07620385,85.0,0.1877643289438287,106972830.34683679,61370243.07620385,61370243.07620385,147986262.88123566
2732,9377253.907134768,10.286,29304302.92720634,91.0,0.1877643289438287,106972830.34683679,29304302.92720634,13445175.234374508,110236183.78497264
2733,54700647.79161948,10.896,31723573.483096715,101.0,0.1877643289438287,203966349.12633517,190148791.85050908,158685343.57093444,122401484.56883177
2734,93772539.07134768,23.926,256989686.96517143,92.0,0.1877643289438287,203966349.12633517,241686682.76888058,182639597.65898165,101851613.61915392
2735,6817104.177170555,7.993,4738327.962150849,89.0,0.1877643289438287,232559979.0270753,4738327.962150849,4738327.962150849,3535350.4645631216
2736,7189227.995469988,7.416,28131761.721404303,175.0,0.1877643289438287,232559979.0270753,27550637.54952922,24812577.984572984,28131761.721404303
2737,46886269.53567384,10.489,24019674.906933635,96.0,0.1877643289438287,232559979.0270753,40703990.34559511,124015487.33190753,13166952.203720767
2738,18754507.81426953,7.781,7692733.392510985,90.0,0.1877643289438287,232559979.0270753,7692733.392510985,73398508.82049821,9045155.90026097
2739,70329404.30351076,25.263,195226365.03393704,95.0,0.1877643289438287,185691009.3341934,173039586.20689863,105615682.73572043,195226365.03393704
2740,23443134.76783692,6.814,482367.50385866367,97.0,0.1877643289438287,185691009.3341934,107167674.00438415,482367.50385866367,482367.50385866367
2741,85958160.81540203,48.236,361726323.85582966,103.0,0.1877643289438287,91910688.15824017,382331615.8096965,164953061.4592442,361726323.85582966
2742,40634766.93091733,39.627,251382815.86588264,97.0,0.1877643289438287,91910688.15824017,102796567.19523038,156846970.1166356,251382815.86588264
2743,7814378.25594564,12.705,1161057.1955171009,98.0,0.1877643289438287,63076230.05666705,52328851.40324264,1161057.1955171009,1161057.1955171009
2744,62515026.04756512,25.77,382797893.2841531,135.0,0.1877643289438287,63076230.05666705,180822195.33252317,215754700.64986077,101048102.99963905
2745,96898290.37372594,11.822,102470992.32265276,116.0,0.1877643289438287,63076230.05666705,140405717.54611227,242089443.99570662,51464156.32372458
2746,23443134.76783692,13.275,47259135.71990759,122.0,0.1877643289438287,63076230.05666705,47259135.71990759,91357638.47665103,256678100.51166594
2747,6251502.604756512,23.064,187113499.40887332,102.0,0.1877643289438287,63076230.05666705,207578558.04200542,66890776.52180754,105527796.18404703
2748,12503005.209513023,8.44,5364323.7383537935,99.0,0.1877643289438287,63076230.05666705,5364323.7383537935,5364323.7383537935,5364323.7383537935
2749,62515026.04756512,20.005,30198094.320489243,89.0,0.1877643289438287,63076230.05666705,311978593.7723546,152395699.83642298,103363350.47429048
2750,54700647.79161948,21.935,204886730.7395334,110.0,0.1877643289438287,87242419.5314648,311343550.51118016,41774886.368524194,256678100.51166594
2751,50012020.838052094,18.727,271000321.7344797,97.0,0.1877643289438287,87242419.5314648,143534783.91711125,427107935.5623743,147986262.88123566
2752,75018031.25707814,61.825,344884797.71887475,84.0,0.1877643289438287,87242419.5314648,248522467.84049198,196689112.82462615,346121831.5239941
2753,170353445.97961494,56.554,209141336.18463603,82.0,0.1877643289438287,201237486.86604062,518142132.24321336,209141336.18463603,228308166.46423396
2754,85958160.81540203,12.186,102812997.96427816,119.0,0.1877643289438287,182565449.76427466,204695147.67138013,184149533.9834617,137818836.39470872
2755,62515026.04756512,27.575,297277879.968935,98.0,0.1877643289438287,182565449.76427466,142519523.0852568,299400353.2128355,230629948.2552576
2756,11721567.38391846,7.521,326877.0053218573,100.0,0.0213574072048426,118736550.8626721,54104033.7555285,326877.0053218573,55796572.863188624
2757,20317383.465458665,27.647,152907280.76223058,81.0,0.0213574072048426,106972830.34683679,124948655.39775087,179681060.44186392,122401484.56883177
2758,15628756.51189128,10.723,1986796.294320272,104.0,0.0213574072048426,203966349.12633517,36426048.14520976,1986796.294320272,6913303.335044173
2759,4376051.823329559,21.165,40634766.93091733,131.0,0.0213574072048426,203966349.12633517,46874037.27704915,63256343.32848692,55579471.61890905
2760,15628756.51189128,18.578,26070072.42587905,178.0,0.0213574072048426,203966349.12633517,107991968.06380571,19226039.598664265,13531835.764051965
2761,12190430.079275198,15.091,35072997.29717056,102.0,0.0213574072048426,203966349.12633517,35072997.29717056,20028102.9559305,22566803.682514638
2762,781437.825594564,3.13,380321.10108992073,95.0,0.0213574072048426,91910688.15824017,20703743.64989571,380321.10108992073,380321.10108992073
2763,93772539.07134768,18.079,187452579.34727973,100.0,0.0213574072048426,63076230.05666705,238958832.94823185,82217363.5067486,114786402.2564018
2764,4688626.953567384,32.466,15647545.402969876,81.0,0.0213574072048426,63076230.05666705,15647545.402969876,97731128.96024646,15647545.402969876
2765,7814378.25594564,13.213,3854745.2726215175,104.0,0.0213574072048426,87242419.5314648,146915349.07376483,3854745.2726215175,32227956.791761804
2766,12503005.209513023,21.826,94364218.78687748,110.0,0.0213574072048426,182565449.76427466,47522798.8226247,94364218.78687748,94364218.78687748
2767,20317383.465458665,10.76,26632762.360954925,92.0,0.0010180930421732,106972830.34683679,27712022.728768494,954818979.2995365,26632762.360954925
2768,93772539.07134768,19.401,125270953.74800453,127.0,0.0970458654416777,75051078.40614595,72145819.12843652,70713462.56214394,72472835.13542883
2769,1250300.5209513025,8.275,98229.86042853908,93.0,0.0970458654416777,75051078.40614595,50365112.79827264,98229.86042853908,98229.86042853908
2770,781437.825594564,11.162,13565469.95745051,88.0,0.0970458654416777,75051078.40614595,8282734.978725255,17472073.26931529,13591638.804663379
2771,12503005.209513023,9.136,64703051.9592299,101.0,0.0970458654416777,75051078.40614595,64703051.9592299,44170873.24396023,64703051.9592299
2772,87521036.46659116,10.342,20198504.891926613,214.0,0.0970458654416777,92037411.31436121,74494880.91084947,22737155.416831493,20198504.891926613
2773,78143782.5594564,18.455,60882755.59171189,130.0,0.0970458654416777,92037411.31436121,46084369.246534884,87197020.72118658,224541604.13445777
2774,6709987.805789354,5.541,16388028.072125029,104.0,0.0970458654416777,92037411.31436121,12838615.862480894,10488756.952275457,16388028.072125029
2775,3907189.12797282,12.611,19223370.50962628,106.0,0.0970458654416777,118736550.8626721,56267791.76545189,15346651.600082487,36552127.37620925
2776,85958160.81540203,16.587,53503497.54581381,94.0,0.0970458654416777,118736550.8626721,203732279.71443722,424590298.4584568,100578673.13243848
2777,106275544.2808607,27.543,118309686.795017,136.0,0.0970458654416777,118736550.8626721,104623781.7876729,82254939.91777053,480224145.3702844
2778,31257.51302378256,5.487,57826.39909399774,120.0,0.0970458654416777,106972830.34683679,7286928.68255473,19749906.740701232,57826.39909399774
2779,1562875.651189128,4.306,725174.3021517554,92.0,0.0970458654416777,106972830.34683679,4758656.355580987,725174.3021517554,725174.3021517554
2780,23521661.45493092,32.512,1661146.146384598,115.0,0.0970458654416777,232559979.0270753,1661146.146384598,1661146.146384598,1661146.146384598
2781,9377253.907134768,13.17,2739702.262026727,99.0,0.0970458654416777,232559979.0270753,2739702.262026727,2739702.262026727,2739702.262026727
2782,26568886.070215177,10.396,14753014.769503964,98.0,0.0970458654416777,185691009.3341934,62430583.031381,179681060.44186392,482612692.00232655
2783,135970181.65345412,13.815,231831418.0744553,141.0,0.0970458654416777,185691009.3341934,534164562.99451447,395076265.4745488,170820555.77923113
2784,8970906.237825595,8.611,6405622.461347225,110.0,0.0970458654416777,91910688.15824017,10313883.444118267,6405622.461347225,6895904.993597014
2785,23443134.76783692,29.901,23632500.59611325,112.0,0.0970458654416777,63076230.05666705,23632500.59611325,79532515.96733096,23632500.59611325
2786,15628756.51189128,12.409,150883233.32676423,108.0,0.0970458654416777,63076230.05666705,93487288.93448044,68658282.3861807,170820555.77923113
2787,54700647.79161948,17.466,18068102.205521178,102.0,0.0970458654416777,63076230.05666705,116208310.20701528,151266161.90319598,18068102.205521178
2788,31257513.02378256,17.569,94441198.22707678,124.0,0.0970458654416777,63076230.05666705,76693437.99845101,107451230.9874566,94441198.22707678
2789,15628756.51189128,8.142,6374564.996406795,180.0,0.0970458654416777,63076230.05666705,6374564.996406795,6374564.996406795,6374564.996406795
2790,10002404.16761042,12.945,3907189.12797282,93.0,0.0970458654416777,63076230.05666705,103071534.0138585,3907189.12797282,8692177.699475054
2791,195359.456398641,12.291,5014114.562435334,119.0,0.0970458654416777,87242419.5314648,5014114.562435334,9825592.297251482,9467037.227647133
2792,10940129.558323896,8.742,15628756.51189128,109.0,0.0970458654416777,87242419.5314648,71794819.51356968,18613598.155872487,108177290.92064576
2793,18754507.81426953,18.155,37082027.060504645,119.0,0.0970458654416777,87242419.5314648,85292463.81373651,58530081.05453499,107740326.13935083
2794,54700647.79161948,15.578,83291313.56473115,109.0,0.0970458654416777,87242419.5314648,62928717.19369396,57634189.64587462,105209931.88899848
2795,46886269.53567384,32.156,45970268.11651189,123.0,0.0970458654416777,87242419.5314648,203812564.40679166,45970268.11651189,45970268.11651189
2796,4688626.953567384,25.539,23747259.429428764,120.0,0.0970458654416777,201237486.86604062,23747259.429428764,17470447.37031998,23747259.429428764
2797,35946139.977349944,14.779,119542622.20460792,92.0,0.0970458654416777,201237486.86604062,54104033.7555285,119542622.20460792,87245141.19661456
2798,218802591.16647792,40.829,713857489.8668575,154.0,0.0970458654416777,182565449.76427466,433601206.9470119,260676659.8550208,304200174.6119193
2799,125030052.09513023,16.456,416863850.0926043,128.0,0.0970458654416777,182565449.76427466,216980278.74943033,401311206.93241304,416863850.0926043
2800,25787448.24462061,11.016,26479481.7685889,126.0,0.0970458654416777,182565449.76427466,20587147.177264165,26479481.7685889,26479481.7685889
2801,23443134.76783692,8.111,3565833.6426183465,112.0,0.0970458654416777,182565449.76427466,150007810.0540718,88265509.75402533,4743737.688146522
2802,31257513.02378256,25.617,212050968.3533409,72.0,0.0189149916327846,92037411.31436121,386694148.6105727,212050968.3533409,212050968.3533409
2803,26568886.070215177,20.388,86793447.52155833,94.0,0.0189149916327846,203966349.12633517,72025252.86077063,45165496.86862848,86793447.52155833
2804,93772539.07134768,35.042,126230159.30166794,90.0,0.0189149916327846,185691009.3341934,318792053.50000453,286837196.6224605,563695115.4311917
2805,31257513.02378256,19.248,69731357.43257803,92.0,0.0189149916327846,91910688.15824017,34503645.443990774,116166194.04463084,62094703.41011527
2806,121904300.79275198,38.682,280035618.4491343,103.0,0.0560846349077746,92037411.31436121,244030306.69854027,171538345.0451079,593226900.7153279
2807,125030052.09513023,45.336,757358403.514361,101.0,0.0560846349077746,203966349.12633517,310512396.2929553,346549721.26429653,757358403.514361
2808,121904300.79275198,30.044,280169222.4370519,110.0,0.0560846349077746,185691009.3341934,259039468.33908033,255771302.92892933,280169222.4370519
2809,34383264.32616082,40.549,149580417.05818164,122.0,0.0560846349077746,63076230.05666705,99815346.52012122,272330188.1057659,107740326.13935083
2810,40634766.93091733,54.365,142129676.20574948,90.0,0.0421930928300051,75051078.40614595,142129676.20574948,115778836.93487592,147986262.88123566
2811,34383264.32616082,8.807,13385382.921915287,100.0,0.0421930928300051,118736550.8626721,13385382.921915287,13385382.921915287,100924793.80177064
2812,18754507.81426953,11.034,21596098.628624234,90.0,0.0421930928300051,106972830.34683679,21596098.628624234,9178084.788624693,21596098.628624234
2813,10940129.558323896,20.738,28053239.72293726,89.0,0.0421930928300051,106972830.34683679,29412243.253666632,56797601.04625354,95595213.3901105
2814,14847318.686296716,87.337,167796432.9410827,98.0,0.0421930928300051,203966349.12633517,167796432.9410827,103590065.44513892,108177290.92064576
2815,19692233.20498301,71.802,44777286.06006795,84.0,0.0421930928300051,203966349.12633517,44777286.06006795,44777286.06006795,44777286.06006795
2816,781437.825594564,8.101,234864.26423374857,93.0,0.0421930928300051,232559979.0270753,234864.26423374857,234864.26423374857,234864.26423374857
2817,26568886.070215177,48.049,98621620.21652004,104.0,0.0421930928300051,91910688.15824017,98621620.21652004,97386914.80137749,98621620.21652004
2818,2344313.476783692,20.813,47751157.106663644,93.0,0.0421930928300051,91910688.15824017,47751157.106663644,63289309.789450444,47751157.106663644
2819,31257513.02378256,16.219,110495308.53907137,92.0,0.0421930928300051,91910688.15824017,110495308.53907137,112859724.54987235,58170945.39254889
2820,46886269.53567384,57.921,182299162.5523026,97.0,0.0421930928300051,91910688.15824017,103504442.78796266,97528985.52998383,182299162.5523026
2821,2656888.6070215176,9.849,25318585.549263872,112.0,0.0421930928300051,201237486.86604062,25318585.549263872,10599152.712209657,25318585.549263872
2822,62515026.04756512,31.99,221289632.6992308,98.0,0.0421930928300051,201237486.86604062,80961252.86767998,115482181.6948002,79556077.64700425
2823,468862.6953567384,14.136,12203752.031325934,112.0,0.0042092940835604,201237486.86604062,12203752.031325934,12203752.031325934,256678100.51166594
2824,28131761.721404303,20.478,97909100.51851596,94.0,0.0042092940835604,201237486.86604062,94912130.94884293,75712370.26454921,97909100.51851596
2825,43760518.23329558,19.721,141064431.10202855,90.0,0.0053924829072048,106972830.34683679,72145819.12843652,233984512.2947026,170755352.4224434
2826,84395285.16421291,15.92,11356181.1225513,121.0,0.0039517754136053,91910688.15824017,244030306.69854027,301431898.5632264,91078088.30049373
2827,28131761.721404303,18.613,92020122.54980928,113.0,0.0039517754136053,63076230.05666705,81963956.01482393,46540109.396795675,92020122.54980928
2828,39071891.2797282,46.298,245093316.62829444,138.0,0.0259123772908777,75051078.40614595,76693437.99845101,147293372.07753006,304200174.6119193
2829,1541386.1109852777,1.199,1172156.738391846,176.0,0.0259123772908777,92037411.31436121,1172156.738391846,1172156.738391846,1172156.738391846
2830,78143782.5594564,16.482,86732664.16173227,105.0,0.0259123772908777,87242419.5314648,131705856.95365396,73043913.6682799,94339300.81537622
2831,140658808.6070215,18.483,284897018.1801894,88.0,0.0259123772908777,201237486.86604062,241686682.76888058,263471365.48002914,284897018.1801894
2832,93772539.07134768,15.635,59958594.398775086,135.0,0.0259123772908777,201237486.86604062,62430583.031381,327975940.0983204,173882999.32423982
2833,117215673.8391846,34.548,135138984.992877,121.0,0.005165970336945,118736550.8626721,271229972.15925556,144013262.7051787,173882999.32423982
2834,34383264.32616082,16.321,106738613.39617848,139.0,0.0040803067348801,91910688.15824017,212050934.39863268,357249815.062615,268085293.23367903
2835,60884990.73502162,25.81,70849119.32738729,84.0,0.2133351054907909,75051078.40614595,36054669.87483311,70849119.32738729,290029337.03078157
2836,5090044.588313774,6.848,9963918.539147625,180.0,0.2133351054907909,75051078.40614595,9368436.526825229,9963918.539147625,9963918.539147625
2837,30442495.36751081,35.147,154395666.48133418,99.0,0.2133351054907909,92037411.31436121,111926248.92319721,295753473.40361536,74903536.45640594
2838,1803930.947992588,0.659,1351057.7320321186,129.0,0.2133351054907909,92037411.31436121,1351057.7320321186,1351057.7320321186,1351057.7320321186
2839,39575243.977764055,40.439,155680960.8127486,101.0,0.2133351054907909,118736550.8626721,56267791.76545189,495452436.7938258,77922467.85429041
2840,4566374.305126621,10.468,9015545.003088327,88.0,0.2133351054907909,118736550.8626721,9015545.003088327,26388072.55069092,9015545.003088327
2841,50230117.35639284,37.517,83260384.65324275,124.0,0.2133351054907909,106972830.34683679,183719339.61033142,83260384.65324275,32227956.791761804
2842,45663743.051266216,34.434,231605684.3307721,136.0,0.2133351054907909,106972830.34683679,171767639.30062547,211518091.8229653,231605684.3307721
2843,106548733.78628784,36.869,198323289.2430389,146.0,0.2133351054907909,106972830.34683679,131705856.95365396,302662064.6375614,122401484.56883177
2844,6849561.457689933,6.729,658579.2456578135,90.0,0.2133351054907909,203966349.12633517,9839220.21467286,5375949.573535864,658579.2456578135
2845,7001773.934527487,4.555,10198235.948116122,161.0,0.2133351054907909,203966349.12633517,13969732.127670566,15768443.613406608,14575085.106870187
2846,190265596.04694256,30.401,841186379.0035331,124.0,0.2133351054907909,203966349.12633517,164314026.72503033,549048477.817346,280547741.7950776
2847,159823100.67943177,18.425,176220544.4018283,119.0,0.2133351054907909,232559979.0270753,529009253.0593965,65123252.25040598,176220544.4018283
2848,167433724.52130947,26.472,109865283.83347748,120.0,0.2133351054907909,232559979.0270753,128606516.91418836,228530663.46722773,97822676.20200044
2849,304424953.67510813,50.231,1192990160.25517,127.0,0.2133351054907909,232559979.0270753,534164562.99451447,377395150.0945396,593226900.7153279
2850,1978762.198888203,5.077,4414161.828289067,162.0,0.2133351054907909,185691009.3341934,4724581.7922060825,4414161.828289067,4414161.828289067
2851,182654972.2050649,87.561,528534866.0884003,115.0,0.2133351054907909,185691009.3341934,578214973.9041386,229530372.6316131,152069085.1245968
2852,152212476.83755407,24.094,124970064.61845584,104.0,0.2133351054907909,185691009.3341934,80961252.86767998,124970064.61845584,258087138.06258562
2853,86761111.79740581,12.561,43051224.41744287,95.0,0.2133351054907909,185691009.3341934,43051224.41744287,147031442.23475358,101048102.99963905
2854,114159357.62816554,27.109,439133325.9774182,108.0,0.2133351054907909,185691009.3341934,204695147.67138013,321764695.49663556,228308166.46423396
2855,2283187.1525633107,11.616,18265497.22050649,124.0,0.2133351054907909,91910688.15824017,15601346.636485327,18265497.22050649,22793720.61029449
2856,30442495.36751081,9.594,25276043.16007412,84.0,0.2133351054907909,63076230.05666705,23685235.007297143,25276043.16007412,268866038.55058444
2857,38053119.20938852,16.662,85882369.38100062,94.0,0.2133351054907909,63076230.05666705,487165879.28928924,115778836.93487592,85882369.38100062
2858,38053119.20938852,29.749,108459004.93697344,97.0,0.2133351054907909,87242419.5314648,72246506.58519842,217275652.09007472,115751546.2162617
2859,140035478.69054973,89.263,961133648.0280668,115.0,0.2133351054907909,87242419.5314648,477580274.98095495,529919948.2639569,918661370.921403
2860,18265497.22050649,29.718,14588243.178455835,84.0,0.2133351054907909,201237486.86604062,14588243.178455835,100922059.60509162,77880882.5304451
2861,91327486.10253245,16.471,93379001.29897468,97.0,0.2133351054907909,201237486.86604062,301937606.9032535,377775397.2235655,147986262.88123566
2862,29681432.98332304,10.965,18265497.22050649,125.0,0.2133351054907909,182565449.76427466,18265497.22050649,7692016.258763168,96381379.01896885
2863,98938109.94441012,42.922,196210050.36511427,123.0,0.2133351054907909,182565449.76427466,94057824.59135027,116692670.80729142,593226900.7153279
2864,68495614.57689932,16.605,31978593.24126004,113.0,0.2133351054907909,182565449.76427466,164314026.72503033,168198381.96958017,31978593.24126004
2865,48707992.5880173,15.6,77487447.9203459,98.0,0.1396745501710581,75051078.40614595,110490364.85139912,110490364.85139912,256678100.51166594
2866,19026559.60469426,5.195,2702713.659098209,97.0,0.1396745501710581,92037411.31436121,2702713.659098209,2702713.659098209,2702713.659098209
2867,85238987.02903028,20.574,87101900.31179741,86.0,0.1396745501710581,106972830.34683679,239086247.45388195,63916327.76319266,141009475.3377773
2868,113398295.24397776,17.197,94633617.20568252,109.0,0.1396745501710581,106972830.34683679,90799280.6073579,192902137.70779523,61028794.58839414
2869,266371834.4657196,55.41,757119855.763212,163.0,0.1396745501710581,203966349.12633517,318792053.50000453,321680104.70308477,304200174.6119193
2870,22831871.525633108,20.344,141350510.77356395,119.0,0.1396745501710581,203966349.12633517,141350510.77356395,143471257.48275584,212444841.98227328
2871,197876219.88882023,197.286,1202181073.8191972,141.0,0.1396745501710581,203966349.12633517,1103900777.2122068,363830697.93754405,304200174.6119193
2872,182654972.2050649,29.368,309855677.1848302,126.0,0.1396745501710581,185691009.3341934,88821291.20466286,144013262.7051787,482612692.00232655
2873,106548733.78628784,39.804,270066168.2697962,101.0,0.1396745501710581,91910688.15824017,270066168.2697962,172023287.8295782,223993576.41228965
2874,30442495.36751081,25.066,44401003.56466955,90.0,0.1396745501710581,91910688.15824017,44401003.56466955,44401003.56466955,44401003.56466955
2875,152212476.83755407,31.102,528957106.5433972,131.0,0.1396745501710581,201237486.86604062,140405717.54611227,274138075.48878783,344958027.02901816
2876,76106238.41877703,12.868,52982732.35389748,119.0,0.1396745501710581,182565449.76427466,207578558.04200542,75740272.35076591,52982732.35389748
2877,213097467.5725757,25.985,318236173.469055,108.0,0.1396745501710581,182565449.76427466,144508671.29712257,325988528.36891156,256678100.51166594
2878,167433724.52130947,42.065,158227093.49692404,76.0,0.1057157401362243,106972830.34683679,158227093.49692404,90445586.72814687,344958027.02901816
2879,15221247.683755403,11.085,2225329.667992588,101.0,0.1057157401362243,106972830.34683679,2225329.667992588,2225329.667992588,96381379.01896885
2880,228318715.2563311,172.334,1413689771.9125388,93.0,0.1057157401362243,203966349.12633517,518142132.24321336,965752788.062174,313733730.3202445
2881,76106238.41877703,115.246,305649554.80350834,80.0,0.1057157401362243,232559979.0270753,207578558.04200542,107871389.1275665,152069085.1245968
2882,39575243.977764055,20.606,28768158.122297715,126.0,0.1057157401362243,185691009.3341934,28768158.122297715,15056500.491001582,12097828.26326262
2883,114159357.62816554,68.202,559038403.2254972,90.0,0.1057157401362243,63076230.05666705,578214973.9041386,283817435.1258862,563695115.4311917
2884,251150586.78196412,43.65,472823787.49430513,100.0,0.1057157401362243,201237486.86604062,409139061.67783463,584279955.0678893,472823787.49430513
